Code_Site;Code_CT_SC_M
T_S273;121
T_S273;122
T_S273;143
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;303
T_S273;303
T_S273;354
T_S273;343
T_S273;333
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;342
T_S273;354
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;354
T_S273;343
T_S273;343
T_S273;354
T_S273;354
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;332
T_S273;132
T_S273;111
T_S273;111
T_S273;212
T_S273;212
T_S273;212
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;343
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;332
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;132
T_S273;132
T_S273;112
T_S273;112
T_S274;163
T_S274;233
T_S274;233
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;432
T_S274;432
T_S274;132
T_S274;132
T_S274;132
T_S274;252
T_S274;232
T_S274;232
T_S274;132
T_S274;132
T_S274;132
T_S274;263
T_S274;164
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;144
T_S274;164
T_S274;153
T_S274;434
T_S274;434
T_S274;434
T_S274;434
T_S274;132
T_S274;132
T_S274;132
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;143
T_S274;133
T_S274;133
T_S274;142
T_S274;144
T_S274;144
T_S274;133
T_S274;133
T_S274;122
T_S274;122
T_S274;131
T_S274;122
T_S274;122
T_S274;122
T_S274;122
T_S274;122
T_S274;122
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;142
T_S274;432
T_S274;432
T_S274;432
T_S274;432
T_S274;432
T_S274;432
T_S274;432
T_S274;432
T_S274;421
T_S274;421
T_S274;421
T_S274;421
T_S274;421
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;422
T_S274;422
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;121
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;321
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;322
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;422
T_S274;322
T_S274;322
T_S274;322
T_S274;331
T_S274;331
T_S274;331
T_S274;122
T_S274;122
T_S274;232
T_S274;133
T_S274;133
T_S274;123
T_S274;123
T_S274;123
T_S274;123
T_S274;123
T_S274;123
T_S274;123
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;153
T_S274;132
T_S274;132
T_S274;143
T_S274;143
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;123
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;132
T_S274;121
T_S274;121
T_S274;121
T_S274;121
T_S274;121
T_S274;121
T_S274;121
T_S274;123
T_S274;123
T_S274;123
T_S274;123
T_S274;422
T_S274;422
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;133
T_S274;353
T_S274;354
T_S274;354
T_S274;354
T_S274;354
T_S274;354
T_S274;354
T_S274;343
T_S274;333
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;332
T_S274;332
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;333
T_S274;333
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;343
T_S274;132
T_S274;322
T_S274;322
T_S274;111
T_S274;111
T_S274;111
T_S274;111
T_S274;111
T_S274;212
T_S274;212
T_S274;212
T_S274;343
T_S274;343
T_S274;343
T_S274;332
T_S274;332
T_S274;332
T_S274;434
T_S274;333
T_S274;333
T_S274;354
T_S274;354
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;332
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;342
T_S274;333
T_S274;333
T_S274;333
T_S274;122
T_S274;122
T_S275;233
T_S275;421
T_S275;232
T_S275;232
T_S275;132
T_S275;253
T_S275;253
T_S275;253
T_S275;253
T_S275;253
T_S275;121
T_S275;164
T_S275;153
T_S275;444
T_S275;444
T_S275;143
T_S275;143
T_S275;143
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;343
T_S275;144
T_S275;122
T_S275;122
T_S275;122
T_S275;122
T_S275;132
T_S275;132
T_S275;132
T_S275;422
T_S275;422
T_S275;142
T_S275;122
T_S275;122
T_S275;122
T_S275;122
T_S275;132
T_S275;131
T_S275;122
T_S275;122
T_S275;122
T_S275;122
T_S275;132
T_S275;321
T_S275;321
T_S275;142
T_S275;433
T_S275;433
T_S275;433
T_S275;433
T_S275;422
T_S275;422
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;422
T_S275;422
T_S275;422
T_S275;321
T_S275;321
T_S275;321
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;421
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;321
T_S275;322
T_S275;322
T_S275;322
T_S275;322
T_S275;322
T_S275;322
T_S275;322
T_S275;322
T_S275;322
T_S275;412
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;321
T_S275;122
T_S275;232
T_S275;123
T_S275;123
T_S275;123
T_S275;123
T_S275;123
T_S275;123
T_S275;132
T_S275;132
T_S275;142
T_S275;142
T_S275;143
T_S275;143
T_S275;142
T_S275;132
T_S275;422
T_S275;422
T_S275;422
T_S275;422
T_S275;153
T_S275;132
T_S275;143
T_S275;143
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;123
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;132
T_S275;122
T_S275;122
T_S275;143
T_S275;143
T_S275;153
T_S275;153
T_S275;153
T_S275;153
T_S275;153
T_S275;132
T_S275;132
T_S275;132
T_S275;121
T_S275;121
T_S275;121
T_S275;121
T_S275;122
T_S275;122
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;133
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;342
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;343
T_S275;343
T_S275;343
T_S275;354
T_S275;354
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;343
T_S275;332
T_S275;111
T_S275;111
T_S275;222
T_S275;343
T_S275;343
T_S275;343
T_S275;341
T_S275;341
T_S275;332
T_S275;332
T_S275;332
T_S275;434
T_S275;333
T_S275;354
T_S275;354
T_S275;354
T_S275;354
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;332
T_S275;444
T_S275;343
T_S275;353
T_S275;332
T_S275;342
T_S275;342
T_S275;333
T_S275;333
T_S275;333
T_S275;333
T_S275;333
T_S275;343
T_S275;343
T_S275;333
T_S275;333
T_S275;133
T_S275;122
T_S275;133
T_S275;133
T_S275;133
